path	filename	title	authors	year	file_size_bytes
/Users/bustin/Downloads/petase/jan3_morePETase/science.adp5637.pdf	science.adp5637.pdf	Landscape profiling of PET depolymerases using a natural sequence cluster framework	"(
    ""Arbortext Advanced Print Publisher 9.1.440/W Unicode""
)"	2026-01-03 13:05:46 +0000	2869797
/Users/bustin/Downloads/petase/jan3_morePETase/the-effect-of-ionic-strength-on-pe-tase-enzymes-an-experimental-and-computational-study.pdf	the-effect-of-ionic-strength-on-pe-tase-enzymes-an-experimental-and-computational-study.pdf		"(
    Word
)"	2026-01-03 13:05:53 +0000	7540423
/Users/bustin/Downloads/petase/liu_petase_summary.pdf	liu_petase_summary.pdf		"(
    ""Arbortext Advanced Print Publisher 9.1.510/W Unicode""
)"	2026-01-17 14:34:16 +0000	8993030
/Users/bustin/Downloads/petase/lu_fastpetase_2022.pdf	lu_fastpetase_2022.pdf	Machine learning-aided engineering of hydrolases for PET depolymerization	"(
    Springer
)"	2025-10-12 18:13:00 +0000	19036097
/Users/bustin/Downloads/petase/ma_2018.pdf	ma_2018.pdf	Enhanced Poly(ethylene terephthalate) Hydrolase Activity by Protein Engineering	"(
    Elsevier
)"	2026-01-04 18:35:12 +0000	1391834
/Users/bustin/Downloads/petase/neural/neural_recording_physics_2013.pdf	neural_recording_physics_2013.pdf	Physical principles for scalable neural recording	"(
    ""LaTeX with hyperref package""
)"	2026-02-02 02:49:59 +0000	1981659
/Users/bustin/Downloads/petase/norton_mlnature2025.pdf	norton_mlnature2025.pdf	Machine Learning-Guided Identification of PET Hydrolases from Natural Diversity	"(
    ""Arbortext Publishing Engine""
)"	2025-09-28 22:05:16 +0000	6238353
/Users/bustin/Downloads/petase/norton_si_003.pdf	norton_si_003.pdf			2026-01-06 03:18:48 +0000	360604
/Users/bustin/Downloads/petase/norton_supp_2025.pdf	norton_supp_2025.pdf			2026-01-06 03:18:00 +0000	3461499
/Users/bustin/Downloads/petase/other/GNN/ESP(2023).pdf	ESP(2023).pdf	A general model to predict small molecule substrates of enzymes based on machine and deep learning	"(
    Springer
)"	2025-11-06 18:18:54 +0000	1377078
/Users/bustin/Downloads/petase/other/GNN/STABILITY_ORACLE_GNN.pdf	STABILITY_ORACLE_GNN.pdf	Stability Oracle: a structure-based graph-transformer framework for identifying stabilizing mutations	"(
    Springer
)"	2025-11-24 21:11:56 +0000	2597454
/Users/bustin/Downloads/petase/other/GNN/ch3_gnn.pdf	ch3_gnn.pdf	Chapter 3 Graph Neural Network-Based Approaches for Protein Function Prediction	"(
    ""Arbortext Advanced Print Publisher 9.0.223/W Unicode""
)"	2025-11-06 18:16:18 +0000	265446
/Users/bustin/Downloads/petase/other/GNN/lingdo3d(2024).pdf	lingdo3d(2024).pdf	Generation of 3D molecules in pockets via a language model	"(
    Springer
)"	2025-11-06 18:18:32 +0000	3062564
/Users/bustin/Downloads/petase/other/GNN/protfun.pdf	protfun.pdf	ProtFun: A Protein Function Prediction Model Using Graph Attention Networks with a Protein Large Language Model	"(
    ""LaTeX with hyperref""
)"	2025-11-06 18:18:14 +0000	521988
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM- DAIICHI SANKYO.pdf	2026-JPM- DAIICHI SANKYO.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:10 +0000	2290787
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-ALNYLAM.pdf	2026-JPM-ALNYLAM.pdf		"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:16 +0000	2463827
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Acadia.pdf	2026-JPM-Acadia.pdf		"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	5800005
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Almirall.pdf	2026-JPM-Almirall.pdf	Presentación de PowerPoint	"(
    ""Microsoft\U00ae PowerPoint\U00ae para Microsoft 365""
)"	2026-01-15 16:57:16 +0000	1222435
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Amneal Pharmaceuticals.pdf	2026-JPM-Amneal Pharmaceuticals.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:16 +0000	705954
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Arcturus Therapeutics.pdf	2026-JPM-Arcturus Therapeutics.pdf	PowerPoint Presentation	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:16 +0000	2504892
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Ascendis Pharma.pdf	2026-JPM-Ascendis Pharma.pdf	Ascendis  Pharma A/S	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:16 +0000	2143119
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-BMS.pdf	2026-JPM-BMS.pdf	BMS-JPM-2026-presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	950359
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-BeOne.pdf	2026-JPM-BeOne.pdf	Microsoft PowerPoint - JPM 2026 Presentation_vFINAL_DO_NOT_EDIT.pptx	"(
    ""Ruth Chen""
)"	2026-01-15 16:57:14 +0000	2644289
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-BioCryst.pdf	2026-JPM-BioCryst.pdf	BioCryst JPM Healthcare Conference 2026 Presentation	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:16 +0000	908787
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-BioMarin.pdf	2026-JPM-BioMarin.pdf	BioMarin Pharmaceutical Inc.	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:16 +0000	1405514
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Biogen.pdf	2026-JPM-Biogen.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 17:03:42 +0000	583412
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-BridgeBio.pdf	2026-JPM-BridgeBio.pdf			2026-01-15 16:57:12 +0000	5552691
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-CRISPR.pdf	2026-JPM-CRISPR.pdf	PowerPoint 演示文稿	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	4036296
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Compass.pdf	2026-JPM-Compass.pdf		"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	1390936
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Connect Biopharma .pdf	2026-JPM-Connect Biopharma .pdf		"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:14 +0000	2861733
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Danaher.pdf	2026-JPM-Danaher.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1477105
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Dexcom.pdf	2026-JPM-Dexcom.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	4963842
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Dyne.pdf	2026-JPM-Dyne.pdf	Dyne JPM 2026 Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1944436
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Exelixis.pdf	2026-JPM-Exelixis.pdf	Exelixis 2025 R&D Day	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	2007731
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-GRAIL.pdf	2026-JPM-GRAIL.pdf			2026-01-15 16:57:14 +0000	718040
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Genfit.pdf	2026-JPM-Genfit.pdf			2026-01-15 16:57:14 +0000	2118163
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Genmab.pdf	2026-JPM-Genmab.pdf		"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	925212
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Gilead.pdf	2026-JPM-Gilead.pdf	Gilead at JP Morgan 2026 Healthcare Conference		2026-01-15 16:57:14 +0000	844682
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Healthcare Conference Agenda.pdf	2026-JPM-Healthcare Conference Agenda.pdf		"(
    ""Adobe InDesign CS6 (Macintosh)""
)"	2026-01-15 16:57:14 +0000	396257
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Incyte.pdf	2026-JPM-Incyte.pdf	JP Morgan Healthcare Conference	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1330521
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-KRYS.pdf	2026-JPM-KRYS.pdf	MA_Template	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1002094
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Kiniksa.pdf	2026-JPM-Kiniksa.pdf	Financial Strength Demonstrated by Revenue Growth	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:14 +0000	1422571
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-MSD.pdf	2026-JPM-MSD.pdf	Proposed Agenda	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 17:03:42 +0000	1922956
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Madrigal .pdf	2026-JPM-Madrigal .pdf	Second-Quarter 2025 Financial Results	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1203866
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Medtronic.pdf	2026-JPM-Medtronic.pdf		"(
    ""Acrobat PDFMaker 23 for PowerPoint""
)"	2026-01-15 16:57:16 +0000	1731331
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Mereo BioPharma.pdf	2026-JPM-Mereo BioPharma.pdf	PowerPoint Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:16 +0000	2413362
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Moderna.pdf	2026-JPM-Moderna.pdf	Moderna's 2025 JPM Presentation	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:16 +0000	2577818
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-NOVAVAX.pdf	2026-JPM-NOVAVAX.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:16 +0000	2874668
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-PTC.pdf	2026-JPM-PTC.pdf	PowerPoint Presentation	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:16 +0000	3179821
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Precigen.pdf	2026-JPM-Precigen.pdf			2026-01-15 16:57:16 +0000	3024642
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Regeneron.pdf	2026-JPM-Regeneron.pdf	REGN Corporate Presentation - Feb 2025	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 17:03:44 +0000	980085
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Revolution.pdf	2026-JPM-Revolution.pdf			2026-01-15 16:57:16 +0000	5050469
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Sarepta Therapeutics.pdf	2026-JPM-Sarepta Therapeutics.pdf	PowerPoint Presentation	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:16 +0000	4542665
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Scholar Rock.pdf	2026-JPM-Scholar Rock.pdf	44th Annual J.P. Morgan Healthcare Conference	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:16 +0000	4403676
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Takeda.pdf	2026-JPM-Takeda.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 17:03:42 +0000	1072785
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Twist.pdf	2026-JPM-Twist.pdf			2026-01-15 17:03:40 +0000	16930102
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-UCB.pdf	2026-JPM-UCB.pdf		"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 17:03:44 +0000	2829200
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-United Therapeutics Corporation.pdf	2026-JPM-United Therapeutics Corporation.pdf	J.P. Morgan Healthcare Conference		2026-01-15 17:03:42 +0000	7591780
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Vertex PharmaceuticalsL.pdf	2026-JPM-Vertex PharmaceuticalsL.pdf	J.P. Morgan  Healthcare Conference	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 17:03:42 +0000	1722787
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Wave.pdf	2026-JPM-Wave.pdf	Wave Life Sciences	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 17:03:42 +0000	2711348
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Wuxi BIO.pdf	2026-JPM-Wuxi BIO.pdf	Poised for Accelerated Growth	"(
    ""Microsoft\U00ae PowerPoint\U00ae 2016""
)"	2026-01-15 17:03:42 +0000	4833790
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-XenonL.pdf	2026-JPM-XenonL.pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 17:03:42 +0000	1571065
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-ZOETIS.pdf	2026-JPM-ZOETIS.pdf	Leading the Future of Animal Health: 44th Annual J.P. Morgan Healthcare Conference	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 17:03:42 +0000	2564422
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-Zai.pdf	2026-JPM-Zai.pdf	PowerPoint Template	"(
    ""Microsoft\U00ae PowerPoint\U00ae \U9002\U7528\U4e8e Microsoft 365""
)"	2026-01-15 17:03:44 +0000	2226486
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[10X Genomics, Inc.].pdf	2026-JPM-[10X Genomics, Inc.].pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:10 +0000	3527417
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Adaptive Biotechnologies Corp].pdf	2026-JPM-[Adaptive Biotechnologies Corp].pdf		"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:10 +0000	2678682
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Agios Pharmaceuticals, Inc.].pdf	2026-JPM-[Agios Pharmaceuticals, Inc.].pdf	Agios: JPMorgan Healthcare Conference 2023	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:10 +0000	946926
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Alkermes plc].pdf	2026-JPM-[Alkermes plc].pdf	PowerPoint Presentation	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:10 +0000	1043648
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Amgen, Inc.].pdf	2026-JPM-[Amgen, Inc.].pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	1368990
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Apellis Pharmaceuticals, Inc.].pdf	2026-JPM-[Apellis Pharmaceuticals, Inc.].pdf		"(
    ""Meredith Kaya""
)"	2026-01-15 16:57:12 +0000	2677792
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Bausch & Lomb Inc.].pdf	2026-JPM-[Bausch & Lomb Inc.].pdf	44th Annual J.P. Morgan Healthcare Conference Presentation Deck	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	4322753
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Bayer AG].pdf	2026-JPM-[Bayer AG].pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae fu\U0308r Microsoft 365""
)"	2026-01-15 16:57:12 +0000	1556914
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[BioCryst Pharmaceuticals, Inc.].pdf	2026-JPM-[BioCryst Pharmaceuticals, Inc.].pdf	BioCryst JPM Healthcare Conference 2026 Presentation	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:12 +0000	908787
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[BioNTech SE].pdf	2026-JPM-[BioNTech SE].pdf	Translating Science into Survival   Prof. Ugur Sahin, M.D. CEO & Co-founder, BioNTech	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:12 +0000	2503983
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Biogen Inc.].pdf	2026-JPM-[Biogen Inc.].pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	583412
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Biohaven, Ltd.].pdf	2026-JPM-[Biohaven, Ltd.].pdf		"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:12 +0000	6991455
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Biomarin Pharmaceutical Inc.].pdf	2026-JPM-[Biomarin Pharmaceutical Inc.].pdf	BioMarin Pharmaceutical Inc.	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	1405514
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Bruker Corporation].pdf	2026-JPM-[Bruker Corporation].pdf	Bruker Corporation (Nasdaq: BRKR) 2022 JP Morgan Healthcare Conference	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	2022503
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Cardinal Health, Inc.].pdf	2026-JPM-[Cardinal Health, Inc.].pdf	PowerPoint Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	1617481
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Caris Life Sciences].pdf	2026-JPM-[Caris Life Sciences].pdf	PowerPoint Presentation	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:12 +0000	5121776
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[CommonSpirit Health].pdf	2026-JPM-[CommonSpirit Health].pdf	JPM 2026	"(
    Google
)"	2026-01-15 16:57:12 +0000	9518818
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Crinetics Pharmaceuticals Inc.].pdf	2026-JPM-[Crinetics Pharmaceuticals Inc.].pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	2649416
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Daiichi Sankyo Co., Ltd.].pdf	2026-JPM-[Daiichi Sankyo Co., Ltd.].pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	2290787
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Dianthus Therapeutics, Inc.].pdf	2026-JPM-[Dianthus Therapeutics, Inc.].pdf	P121252_Dianthus_Corp Presentation	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:14 +0000	2253939
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Edgewise Therapeutics, Inc.].pdf	2026-JPM-[Edgewise Therapeutics, Inc.].pdf	PowerPoint Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1811551
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Eli Lilly and Company Limited].pdf	2026-JPM-[Eli Lilly and Company Limited].pdf	Eli Lilly 2026 JPM Fireside Chat	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	915352
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Fujifilm Holdings Corp.].pdf	2026-JPM-[Fujifilm Holdings Corp.].pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1645789
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[GeneDx Holdings Corp.].pdf	2026-JPM-[GeneDx Holdings Corp.].pdf		"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:14 +0000	3704454
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Harmony Biosciences, LLC].pdf	2026-JPM-[Harmony Biosciences, LLC].pdf	PowerPoint Presentation	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	3190393
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[HealthEquity, Inc.].pdf	2026-JPM-[HealthEquity, Inc.].pdf		"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:14 +0000	1798936
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Illumina, Inc.].pdf	2026-JPM-[Illumina, Inc.].pdf	Illumina - JPM Presentation (January 2026)	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1641202
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Insmed Incorporated].pdf	2026-JPM-[Insmed Incorporated].pdf	PowerPoint Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	2154601
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Ionis Pharmaceuticals, Inc.].pdf	2026-JPM-[Ionis Pharmaceuticals, Inc.].pdf	Ionis Bellevue Board Update	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:14 +0000	3991909
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Kymera Therapeutics, Inc.].pdf	2026-JPM-[Kymera Therapeutics, Inc.].pdf	Kymera Therapeutics J.P. Morgan 2026 Presentation	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:12 +0000	10424787
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Lonza Group AG].pdf	2026-JPM-[Lonza Group AG].pdf	PowerPoint Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	4703966
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Madrigal Pharmaceuticals, Inc.].pdf	2026-JPM-[Madrigal Pharmaceuticals, Inc.].pdf	Second-Quarter 2025 Financial Results	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	1203866
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[McKesson Corp.].pdf	2026-JPM-[McKesson Corp.].pdf	MCK | JPM Conference 2026	"(
    ""Power PDF Create""
)"	2026-01-15 16:57:12 +0000	3294970
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Merck & Co., Inc.]_20260114_112547.pdf	2026-JPM-[Merck & Co., Inc.]_20260114_112547.pdf	Merck & Co Inc at JPMorgan Healthcare Conference on January 13, 2026 / 12:30AM	"(
    Unknown
)"	2026-01-15 16:57:12 +0000	235348
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Novartis AG].pdf	2026-JPM-[Novartis AG].pdf	Novartis growth story		2026-01-15 16:57:12 +0000	1873760
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Pfizer Inc.].pdf	2026-JPM-[Pfizer Inc.].pdf	JPM Fireside Chat Intro Charts	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	416235
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Regeneron Pharmaceuticals, Inc.].pdf	2026-JPM-[Regeneron Pharmaceuticals, Inc.].pdf	REGN Corporate Presentation - Feb 2025	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	980085
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Roivant Sciences GmbH].pdf	2026-JPM-[Roivant Sciences GmbH].pdf	Roivant Corporate Overview	"(
    ""Aspose Pty Ltd.""
)"	2026-01-15 16:57:12 +0000	1098333
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Royalty Pharma plc].pdf	2026-JPM-[Royalty Pharma plc].pdf	RPRX JPM	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	1083707
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Smith & Nephew plc].pdf	2026-JPM-[Smith & Nephew plc].pdf		"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:12 +0000	5133307
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Sotera Health Company].pdf	2026-JPM-[Sotera Health Company].pdf		"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	2249187
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Stoke Therapeutics Inc.].pdf	2026-JPM-[Stoke Therapeutics Inc.].pdf	JPM Presentation 2026	"(
    ""Acrobat PDFMaker 25 for PowerPoint""
)"	2026-01-15 16:57:14 +0000	2517433
/Users/bustin/Downloads/petase/other/JPM 2026 slides/2026-JPM-[Syndax Pharmaceuticals, Inc.].pdf	2026-JPM-[Syndax Pharmaceuticals, Inc.].pdf	PowerPoint Presentation	"(
    ""Microsoft\U00ae PowerPoint\U00ae for Microsoft 365""
)"	2026-01-15 16:57:14 +0000	1613902
