l2	l1	cosine_dist	max_abs	mean_abs	rel_l2	wt_norm	test_norm	test_id	wt_id
0.27070644	7.600627	4.529953e-05	0.038585007	0.00593799	0.009616326	28.150715	28.113222	tournament_test_2272	tournament_wt_2
0.26092473	7.327636	4.220009e-05	0.037023723	0.0057247155	0.009268849	28.150715	28.11366	tournament_test_2273	tournament_wt_2
0.28217044	7.9558907	4.9829483e-05	0.037356257	0.0062155398	0.010023562	28.150715	28.115465	tournament_test_2274	tournament_wt_2
0.27489886	7.6026278	4.6610832e-05	0.043531418	0.005939553	0.009765253	28.150715	28.10872	tournament_test_2275	tournament_wt_2
0.30913526	8.595774	5.9366226e-05	0.042333603	0.006715448	0.010981436	28.150715	28.111494	tournament_test_2276	tournament_wt_2
0.2813296	7.891342	4.9471855e-05	0.033826515	0.006165111	0.009993693	28.150715	28.123804	tournament_test_2277	tournament_wt_2
0.29119864	8.180212	5.3048134e-05	0.034371167	0.0063907905	0.010344272	28.150715	28.12329	tournament_test_2278	tournament_wt_2
0.30170873	8.361895	5.6922436e-05	0.034977615	0.00653273	0.010717622	28.150715	28.119553	tournament_test_2279	tournament_wt_2
0.29159445	8.077111	5.209446e-05	0.0532856	0.006310243	0.010358332	28.150715	28.10147	tournament_test_2280	tournament_wt_2
0.3031728	8.604807	5.7458878e-05	0.033758163	0.006722505	0.010769631	28.150715	28.11758	tournament_test_2281	tournament_wt_2
0.3019632	8.337321	5.6803226e-05	0.036566168	0.0065135323	0.010726662	28.150715	28.117037	tournament_test_2282	tournament_wt_2
0.28824025	8.096119	5.2034855e-05	0.034778446	0.006325093	0.01023918	28.150715	28.117908	tournament_test_2283	tournament_wt_2
0.29299584	8.179302	5.352497e-05	0.035103828	0.00639008	0.010408114	28.150715	28.118965	tournament_test_2284	tournament_wt_2
0.2937923	8.153805	5.4180622e-05	0.037578464	0.00637016	0.010436406	28.150715	28.119453	tournament_test_2285	tournament_wt_2
0.27447546	7.6014414	4.6670437e-05	0.035007477	0.005938626	0.009750213	28.150715	28.116251	tournament_test_2286	tournament_wt_2
0.28937426	8.144968	5.221367e-05	0.040597916	0.0063632564	0.010279465	28.150715	28.112034	tournament_test_2287	tournament_wt_2
0.2712431	7.5202484	4.5835972e-05	0.038728714	0.005875194	0.009635389	28.150715	28.112583	tournament_test_2288	tournament_wt_2
0.27574408	7.721438	4.7028065e-05	0.047958374	0.0060323733	0.009795278	28.150715	28.105827	tournament_test_2289	tournament_wt_2
0.4486739	12.830368	0.00012648106	0.04551043	0.010023725	0.015938278	28.150715	28.117851	tournament_test_2290	tournament_wt_2
0.31129092	8.770467	6.0796738e-05	0.042852283	0.0068519274	0.011058011	28.150715	28.113718	tournament_test_2291	tournament_wt_2
0.29274783	8.241951	5.3822994e-05	0.04145521	0.006439024	0.010399303	28.150715	28.117416	tournament_test_2292	tournament_wt_2
0.25843674	7.2520895	4.1782856e-05	0.039176106	0.005665695	0.0091804685	28.150715	28.127748	tournament_test_2293	tournament_wt_2
0.32693458	9.168573	6.6399574e-05	0.052095413	0.007162948	0.011613722	28.150715	28.103954	tournament_test_2294	tournament_wt_2
0.29359308	8.301243	5.4061413e-05	0.03887534	0.006485346	0.010429329	28.150715	28.125088	tournament_test_2295	tournament_wt_2
0.25739354	7.22566	4.130602e-05	0.034627914	0.005645047	0.00914341	28.150715	28.118534	tournament_test_2296	tournament_wt_2
0.29994833	8.417412	5.64456e-05	0.042666852	0.006576103	0.010655087	28.150715	28.123123	tournament_test_2297	tournament_wt_2
0.24995129	7.033141	3.886223e-05	0.03169906	0.0054946416	0.0088790385	28.150715	28.125376	tournament_test_2298	tournament_wt_2
0.25205925	7.0399485	3.9458275e-05	0.03670144	0.00549996	0.00895392	28.150715	28.118992	tournament_test_2299	tournament_wt_2
0.29892164	8.453599	5.5909157e-05	0.04219711	0.0066043744	0.010618617	28.150715	28.119375	tournament_test_2300	tournament_wt_2
0.31242153	8.69264	6.0796738e-05	0.04944247	0.006791125	0.011098174	28.150715	28.113043	tournament_test_2301	tournament_wt_2
0.28741112	8.056937	5.1677227e-05	0.044264376	0.0062944824	0.010209727	28.150715	28.121536	tournament_test_2302	tournament_wt_2
0.30178753	8.49	5.722046e-05	0.042105794	0.0066328123	0.010720422	28.150715	28.12373	tournament_test_2303	tournament_wt_2
0.29743934	8.366568	5.453825e-05	0.049024582	0.006536381	0.010565961	28.150715	28.104897	tournament_test_2304	tournament_wt_2
0.28084865	7.868982	4.887581e-05	0.045585632	0.006147642	0.009976608	28.150715	28.107582	tournament_test_2305	tournament_wt_2
0.30899417	8.535542	5.9127808e-05	0.05662501	0.0066683916	0.0109764235	28.150715	28.112362	tournament_test_2306	tournament_wt_2
0.32828954	9.288914	6.759167e-05	0.048843145	0.0072569638	0.011661855	28.150715	28.12487	tournament_test_2307	tournament_wt_2
0.31361532	8.759731	6.2048435e-05	0.05746591	0.00684354	0.011140581	28.150715	28.124737	tournament_test_2308	tournament_wt_2
0.33091977	9.326782	6.8962574e-05	0.053857803	0.0072865486	0.011755289	28.150715	28.132734	tournament_test_2309	tournament_wt_2
0.32005695	9.07997	6.407499e-05	0.048544288	0.0070937267	0.011369407	28.150715	28.124514	tournament_test_2310	tournament_wt_2
0.28692016	7.9514036	5.096197e-05	0.051996827	0.0062120343	0.010192287	28.150715	28.114214	tournament_test_2311	tournament_wt_2
0.3109519	8.644658	6.109476e-05	0.061285496	0.0067536393	0.011045968	28.150715	28.134617	tournament_test_2312	tournament_wt_2
0.3158585	8.966835	6.252527e-05	0.047365874	0.00700534	0.011220266	28.150715	28.122616	tournament_test_2313	tournament_wt_2
0.31334653	8.78977	6.145239e-05	0.055695534	0.006867008	0.011131033	28.150715	28.130314	tournament_test_2314	tournament_wt_2
0.31891346	9.090012	6.3955784e-05	0.04603377	0.0071015717	0.011328788	28.150715	28.12704	tournament_test_2315	tournament_wt_2
0.30315956	8.531833	5.7280064e-05	0.047447503	0.0066654943	0.01076916	28.150715	28.118473	tournament_test_2316	tournament_wt_2
0.29852054	8.343281	5.531311e-05	0.06388259	0.006518188	0.010604368	28.150715	28.116915	tournament_test_2317	tournament_wt_2
0.29908487	8.464457	5.596876e-05	0.044992268	0.006612857	0.010624415	28.150715	28.130518	tournament_test_2318	tournament_wt_2
0.3653521	10.388879	8.392334e-05	0.03842279	0.008116311	0.012978431	28.150715	28.128733	tournament_test_2319	tournament_wt_2
0.33685756	9.521318	7.0631504e-05	0.04619026	0.00743853	0.011966216	28.150715	28.108456	tournament_test_2320	tournament_wt_2
0.31751055	8.974243	6.28829e-05	0.04178983	0.0070111277	0.011278952	28.150715	28.113655	tournament_test_2321	tournament_wt_2
0.27318618	7.620591	4.61936e-05	0.046753168	0.0059535867	0.009704414	28.150715	28.113722	tournament_test_2322	tournament_wt_2
0.32074863	9.039149	6.3955784e-05	0.04691261	0.0070618354	0.011393978	28.150715	28.114319	tournament_test_2323	tournament_wt_2
0.2967612	8.369821	5.441904e-05	0.03950274	0.0065389224	0.010541871	28.150715	28.11325	tournament_test_2324	tournament_wt_2
0.25649405	7.225088	4.1246414e-05	0.034706473	0.0056446	0.0091114575	28.150715	28.124458	tournament_test_2325	tournament_wt_2
0.30116677	8.431077	5.6684017e-05	0.039726257	0.006586779	0.010698371	28.150715	28.113373	tournament_test_2326	tournament_wt_2
0.28886622	8.084886	5.2154064e-05	0.03867303	0.006316317	0.010261417	28.150715	28.13133	tournament_test_2327	tournament_wt_2
0.31979927	8.9646	6.431341e-05	0.0299014	0.0070035933	0.011360254	28.150715	28.127623	tournament_test_2328	tournament_wt_2
0.31087863	8.817341	6.0498714e-05	0.031692743	0.0068885474	0.011043365	28.150715	28.1232	tournament_test_2329	tournament_wt_2
0.28433955	7.990616	5.018711e-05	0.031792164	0.0062426687	0.010100615	28.150715	28.119158	tournament_test_2330	tournament_wt_2
0.29382533	8.13845	5.364418e-05	0.03603436	0.006358164	0.01043758	28.150715	28.124699	tournament_test_2331	tournament_wt_2
0.29418305	8.277422	5.441904e-05	0.036455214	0.006466736	0.010450287	28.150715	28.126614	tournament_test_2332	tournament_wt_2
0.28561068	8.063642	5.1021576e-05	0.027910233	0.00629972	0.010145769	28.150715	28.123856	tournament_test_2333	tournament_wt_2
0.30437675	8.443573	5.811453e-05	0.045551598	0.0065965415	0.010812399	28.150715	28.124624	tournament_test_2334	tournament_wt_2
0.3108981	8.728434	5.9962273e-05	0.049640656	0.006819089	0.011044057	28.150715	28.108095	tournament_test_2335	tournament_wt_2
0.32293406	9.129903	6.502867e-05	0.045503616	0.0071327365	0.011471611	28.150715	28.11018	tournament_test_2336	tournament_wt_2
0.29384708	8.370895	5.376339e-05	0.03026557	0.006539762	0.010438353	28.150715	28.12238	tournament_test_2338	tournament_wt_2
0.42280743	12.011654	0.00011241436	0.063234806	0.009384105	0.015019421	28.150715	28.122105	tournament_test_2339	tournament_wt_2
0.3027572	8.621363	5.6922436e-05	0.043828964	0.0067354394	0.010754867	28.150715	28.11296	tournament_test_2340	tournament_wt_2
0.38991597	11.146162	9.5009804e-05	0.050029755	0.008707939	0.013851015	28.150715	28.10877	tournament_test_2341	tournament_wt_2
0.41076994	11.644028	0.00010561943	0.051626205	0.009096896	0.014591812	28.150715	28.107521	tournament_test_2342	tournament_wt_2
0.3016928	8.565088	5.698204e-05	0.031671524	0.0066914754	0.010717057	28.150715	28.120409	tournament_test_2343	tournament_wt_2
0.42772853	12.185242	0.00011473894	0.050934076	0.00951972	0.0151942335	28.150715	28.116035	tournament_test_2344	tournament_wt_2
0.35911137	10.156764	8.028746e-05	0.052251816	0.007934972	0.012756741	28.150715	28.104963	tournament_test_2345	tournament_wt_2
0.27840227	7.883952	4.8339367e-05	0.040405273	0.0061593377	0.009889705	28.150715	28.115368	tournament_test_2346	tournament_wt_2
0.27884406	7.917803	4.9054623e-05	0.032323837	0.0061857835	0.009905399	28.150715	28.122356	tournament_test_2347	tournament_wt_2
0.2990989	8.492168	5.5730343e-05	0.03530693	0.0066345064	0.0106249135	28.150715	28.118647	tournament_test_2348	tournament_wt_2
0.31942427	9.050608	6.3598156e-05	0.03627968	0.0070707873	0.0113469325	28.150715	28.11875	tournament_test_2349	tournament_wt_2
0.28115696	7.9646297	4.9054623e-05	0.042060852	0.006222367	0.00998756	28.150715	28.114872	tournament_test_2350	tournament_wt_2
0.31086928	8.757326	5.978346e-05	0.052251816	0.006841661	0.011043034	28.150715	28.10712	tournament_test_2351	tournament_wt_2
0.35352305	9.9725895	7.754564e-05	0.054880142	0.0077910856	0.0125582265	28.150715	28.103357	tournament_test_2352	tournament_wt_2
0.39628848	11.23583	9.870529e-05	0.058043838	0.008777993	0.014077386	28.150715	28.123768	tournament_test_2353	tournament_wt_2
0.40098417	11.370316	0.00010097027	0.06274152	0.008883059	0.014244191	28.150715	28.122707	tournament_test_2354	tournament_wt_2
0.29511544	8.21364	5.4478645e-05	0.04817164	0.0064169066	0.010483408	28.150715	28.125774	tournament_test_2355	tournament_wt_2
0.27901858	7.767168	4.810095e-05	0.040139973	0.0060681	0.009911599	28.150715	28.115143	tournament_test_2356	tournament_wt_2
0.2694945	7.5818415	4.5657158e-05	0.03388822	0.0059233136	0.009573274	28.150715	28.123682	tournament_test_2357	tournament_wt_2
0.2962324	8.381496	5.4836273e-05	0.030857086	0.0065480443	0.010523086	28.150715	28.122412	tournament_test_2358	tournament_wt_2
0.261496	7.329194	4.2438507e-05	0.035261273	0.005725933	0.009289143	28.150715	28.118834	tournament_test_2359	tournament_wt_2
0.2576014	7.2486467	4.1425228e-05	0.030332088	0.005663005	0.009150795	28.150715	28.124674	tournament_test_2360	tournament_wt_2
0.2768402	7.798458	4.7922134e-05	0.030147672	0.0060925456	0.009834216	28.150715	28.129568	tournament_test_2361	tournament_wt_2
0.28192374	7.905198	4.9591064e-05	0.03241402	0.006175936	0.0100147985	28.150715	28.127268	tournament_test_2362	tournament_wt_2
0.3000699	8.41926	5.6505203e-05	0.05019489	0.0065775467	0.010659406	28.150715	28.125006	tournament_test_2363	tournament_wt_2
0.28922382	8.026062	5.2571297e-05	0.038015246	0.006270361	0.01027412	28.150715	28.127567	tournament_test_2364	tournament_wt_2
0.29665965	8.254669	5.5015087e-05	0.033688694	0.0064489604	0.010538263	28.150715	28.125893	tournament_test_2365	tournament_wt_2
0.25498718	7.148779	4.0233135e-05	0.03990996	0.0055849836	0.009057929	28.150715	28.116953	tournament_test_2366	tournament_wt_2
0.30738133	8.631224	5.877018e-05	0.043008804	0.0067431433	0.01091913	28.150715	28.110168	tournament_test_2367	tournament_wt_2
0.33502588	9.395859	7.05719e-05	0.050623477	0.0073405146	0.0119011495	28.150715	28.120834	tournament_test_2368	tournament_wt_2
0.3024035	8.457407	5.6743622e-05	0.04192543	0.006607349	0.010742303	28.150715	28.111416	tournament_test_2369	tournament_wt_2
0.3023716	8.444054	5.6922436e-05	0.040729523	0.006596917	0.01074117	28.150715	28.112463	tournament_test_2370	tournament_wt_2
0.29992688	8.431309	5.6147575e-05	0.04319316	0.00658696	0.010654326	28.150715	28.12377	tournament_test_2371	tournament_wt_2
0.29749766	8.408825	5.567074e-05	0.04378903	0.0065693944	0.010568032	28.150715	28.126451	tournament_test_2372	tournament_wt_2
0.2718345	7.6973534	4.607439e-05	0.04128945	0.0060135573	0.009656398	28.150715	28.122364	tournament_test_2373	tournament_wt_2
0.28522974	8.066027	5.1140785e-05	0.03480339	0.0063015833	0.010132238	28.150715	28.116655	tournament_test_2374	tournament_wt_2
0.2788037	7.8828135	4.8696995e-05	0.03770733	0.006158448	0.0099039655	28.150715	28.124598	tournament_test_2375	tournament_wt_2
0.3003362	8.446573	5.6564808e-05	0.057615876	0.006598885	0.010668866	28.150715	28.128075	tournament_test_2376	tournament_wt_2
0.31389034	8.687557	6.1929226e-05	0.061689734	0.006787154	0.011150351	28.150715	28.12458	tournament_test_2377	tournament_wt_2
0.29221243	8.143389	5.275011e-05	0.05834067	0.0063620224	0.010380285	28.150715	28.113728	tournament_test_2378	tournament_wt_2
0.2909909	8.109596	5.2809715e-05	0.054283857	0.006335622	0.010336892	28.150715	28.112955	tournament_test_2379	tournament_wt_2
0.30158743	8.52163	5.6803226e-05	0.056496292	0.0066575236	0.010713314	28.150715	28.119669	tournament_test_2380	tournament_wt_2
0.3138942	8.769696	6.198883e-05	0.053375244	0.0068513253	0.011150488	28.150715	28.123877	tournament_test_2381	tournament_wt_2
0.3171668	8.872889	6.341934e-05	0.056465507	0.0069319443	0.011266741	28.150715	28.132881	tournament_test_2382	tournament_wt_2
0.28856215	8.072572	5.2452087e-05	0.046765745	0.0063066967	0.010250615	28.150715	28.137497	tournament_test_2383	tournament_wt_2
0.27126962	7.599072	4.6491623e-05	0.038581014	0.005936775	0.009636331	28.150715	28.129297	tournament_test_2384	tournament_wt_2
0.27125826	7.5401607	4.5478344e-05	0.039733887	0.0058907503	0.009635928	28.150715	28.11185	tournament_test_2385	tournament_wt_2
0.27655149	7.6691504	4.7028065e-05	0.043754578	0.0059915236	0.009823959	28.150715	28.109081	tournament_test_2386	tournament_wt_2
0.2892674	7.9966464	5.2034855e-05	0.039453313	0.00624738	0.0102756675	28.150715	28.111845	tournament_test_2387	tournament_wt_2
0.2933175	8.101888	5.376339e-05	0.041574597	0.0063296	0.01041954	28.150715	28.119883	tournament_test_2388	tournament_wt_2
0.3114999	8.65276	6.1035156e-05	0.037755072	0.0067599686	0.011065435	28.150715	28.12162	tournament_test_2389	tournament_wt_2
0.25258282	7.0731225	3.9339066e-05	0.036314845	0.005525877	0.008972519	28.150715	28.11376	tournament_test_2390	tournament_wt_2
0.26435924	7.5076513	4.3570995e-05	0.036824644	0.0058653527	0.009390853	28.150715	28.117277	tournament_test_2391	tournament_wt_2
0.29418248	8.3025875	5.4121017e-05	0.048280716	0.0064863963	0.010450266	28.150715	28.12732	tournament_test_2392	tournament_wt_2
0.2801397	7.943331	4.9233437e-05	0.04219836	0.0062057273	0.009951425	28.150715	28.12667	tournament_test_2393	tournament_wt_2
0.25174809	7.112111	3.9458275e-05	0.034677356	0.0055563366	0.008942867	28.150715	28.115528	tournament_test_2394	tournament_wt_2
0.27801988	7.861071	4.8160553e-05	0.037546515	0.006141462	0.009876122	28.150715	28.119776	tournament_test_2395	tournament_wt_2
0.2620766	7.3816357	4.2557716e-05	0.036284387	0.005766903	0.009309767	28.150715	28.116594	tournament_test_2396	tournament_wt_2
0.3100361	8.802131	6.0260296e-05	0.034950018	0.0068766647	0.011013436	28.150715	28.126076	tournament_test_2397	tournament_wt_2
0.30990943	8.795507	5.9902668e-05	0.0420475	0.0068714903	0.011008937	28.150715	28.12005	tournament_test_2398	tournament_wt_2
0.30713657	8.714673	5.8948994e-05	0.036528066	0.006808338	0.010910436	28.150715	28.126043	tournament_test_2399	tournament_wt_2
0.2914938	8.181183	5.275011e-05	0.03926468	0.006391549	0.010354756	28.150715	28.11301	tournament_test_2400	tournament_wt_2
0.31100738	8.868844	6.0737133e-05	0.040575445	0.0069287843	0.011047939	28.150715	28.126669	tournament_test_2401	tournament_wt_2
0.32224947	9.179291	6.508827e-05	0.048368692	0.0071713207	0.011447293	28.150715	28.118176	tournament_test_2402	tournament_wt_2
0.3067253	8.738224	5.888939e-05	0.041851223	0.0068267374	0.010895826	28.150715	28.122738	tournament_test_2403	tournament_wt_2
0.3117455	8.945822	6.109476e-05	0.03427273	0.006988923	0.011074159	28.150715	28.135828	tournament_test_2404	tournament_wt_2
0.32982475	9.466444	6.854534e-05	0.040039986	0.0073956596	0.01171639	28.150715	28.126438	tournament_test_2405	tournament_wt_2
0.3261423	9.30652	6.681681e-05	0.040893197	0.007270719	0.011585578	28.150715	28.121403	tournament_test_2406	tournament_wt_2
0.30346614	8.5512905	5.7578087e-05	0.03924167	0.006680696	0.010780051	28.150715	28.120592	tournament_test_2407	tournament_wt_2
0.30444136	8.478606	5.763769e-05	0.051843464	0.006623911	0.010814694	28.150715	28.113312	tournament_test_2408	tournament_wt_2
0.297017	8.316988	5.4240227e-05	0.041835785	0.0064976467	0.010550958	28.150715	28.110714	tournament_test_2409	tournament_wt_2
0.27600133	7.6983247	4.696846e-05	0.041801453	0.0060143163	0.009804416	28.150715	28.110126	tournament_test_2410	tournament_wt_2
0.312049	8.747211	6.0617924e-05	0.038346797	0.006833759	0.01108494	28.150715	28.114777	tournament_test_2411	tournament_wt_2
0.32051775	9.035738	6.443262e-05	0.03741914	0.0070591704	0.011385776	28.150715	28.120495	tournament_test_2412	tournament_wt_2
0.3117566	8.729591	6.067753e-05	0.043516964	0.0068199933	0.011074554	28.150715	28.11698	tournament_test_2413	tournament_wt_2
0.29384643	8.2236	5.376339e-05	0.034851074	0.006424688	0.01043833	28.150715	28.116089	tournament_test_2414	tournament_wt_2
0.2772415	7.732262	4.7147274e-05	0.047714233	0.0060408297	0.009848471	28.150715	28.105223	tournament_test_2415	tournament_wt_2
0.285934	7.998665	5.0842762e-05	0.035732985	0.006248957	0.010157255	28.150715	28.116817	tournament_test_2416	tournament_wt_2
0.28461677	7.9072638	4.9829483e-05	0.046541214	0.0061775497	0.010110463	28.150715	28.107262	tournament_test_2417	tournament_wt_2
0.30440623	8.487374	5.8054924e-05	0.030798137	0.006630761	0.010813446	28.150715	28.121662	tournament_test_2418	tournament_wt_2
0.2704065	7.5047407	4.541874e-05	0.039369583	0.005863079	0.009605671	28.150715	28.112223	tournament_test_2419	tournament_wt_2
0.28303036	7.87934	4.976988e-05	0.042980194	0.0061557344	0.01005411	28.150715	28.109835	tournament_test_2420	tournament_wt_2
0.29262117	8.13278	5.3167343e-05	0.03966713	0.0063537345	0.010394804	28.150715	28.112173	tournament_test_2421	tournament_wt_2
0.28616413	8.023136	5.0902367e-05	0.043569684	0.006268075	0.010165431	28.150715	28.116863	tournament_test_2422	tournament_wt_2
0.2853664	8.030003	5.030632e-05	0.047676086	0.0062734396	0.010137092	28.150715	28.105162	tournament_test_2423	tournament_wt_2
0.2578832	7.2936087	4.130602e-05	0.0385499	0.005698132	0.009160805	28.150715	28.119865	tournament_test_2424	tournament_wt_2
0.28228667	7.9969435	4.941225e-05	0.036663055	0.006247612	0.010027691	28.150715	28.114994	tournament_test_2425	tournament_wt_2
0.28224987	8.056126	4.9829483e-05	0.033002973	0.006293848	0.010026383	28.150715	28.124432	tournament_test_2426	tournament_wt_2
0.2764302	7.842931	4.7445297e-05	0.037548065	0.0061272895	0.009819651	28.150715	28.11419	tournament_test_2427	tournament_wt_2
0.2759794	7.869291	4.7028065e-05	0.040786743	0.0061478834	0.009803637	28.150715	28.111778	tournament_test_2428	tournament_wt_2
0.27905205	7.9172673	4.8816204e-05	0.03287697	0.006185365	0.009912787	28.150715	28.11882	tournament_test_2429	tournament_wt_2
0.271228	7.7199144	4.5716763e-05	0.034622192	0.006031183	0.009634852	28.150715	28.11821	tournament_test_2430	tournament_wt_2
0.25248694	7.1182833	3.939867e-05	0.03648758	0.005561159	0.008969113	28.150715	28.113552	tournament_test_2431	tournament_wt_2
0.2717567	7.6220894	4.5895576e-05	0.04332328	0.0059547573	0.009653634	28.150715	28.123564	tournament_test_2432	tournament_wt_2
0.2639708	7.40679	4.3332577e-05	0.046906233	0.0057865544	0.009377055	28.150715	28.115005	tournament_test_2433	tournament_wt_2
0.2534549	7.1287427	3.9875507e-05	0.03731054	0.0055693304	0.009003498	28.150715	28.112974	tournament_test_2434	tournament_wt_2
0.2757629	7.8307953	4.7028065e-05	0.04317093	0.0061178086	0.009795946	28.150715	28.108185	tournament_test_2435	tournament_wt_2
0.27770853	7.8140516	4.839897e-05	0.032556057	0.0061047277	0.009865061	28.150715	28.121431	tournament_test_2436	tournament_wt_2
0.26171428	7.3376455	4.249811e-05	0.04067993	0.0057325354	0.009296896	28.150715	28.109848	tournament_test_2437	tournament_wt_2
0.26320893	7.4708595	4.297495e-05	0.036914825	0.005836609	0.009349991	28.150715	28.113535	tournament_test_2438	tournament_wt_2
0.26769942	7.544617	4.4047832e-05	0.0448761	0.005894232	0.009509507	28.150715	28.106361	tournament_test_2439	tournament_wt_2
0.26932582	7.586606	4.4345856e-05	0.047966003	0.005927036	0.009567282	28.150715	28.10382	tournament_test_2440	tournament_wt_2
0.26039514	7.2977886	4.1663647e-05	0.043052673	0.0057013975	0.009250036	28.150715	28.10801	tournament_test_2441	tournament_wt_2
0.28064123	7.8612266	4.9173832e-05	0.04731691	0.0061415834	0.00996924	28.150715	28.12406	tournament_test_2442	tournament_wt_2
0.25902432	7.2052307	4.172325e-05	0.03783703	0.0056290864	0.00920134	28.150715	28.114368	tournament_test_2443	tournament_wt_2
0.31409064	8.778612	6.198883e-05	0.055197448	0.0068582906	0.011157466	28.150715	28.122707	tournament_test_2444	tournament_wt_2
0.30106416	8.472767	5.7041645e-05	0.039049745	0.006619349	0.010694725	28.150715	28.128563	tournament_test_2445	tournament_wt_2
0.3430236	9.672026	7.426739e-05	0.041056156	0.00755627	0.012185253	28.150715	28.134893	tournament_test_2446	tournament_wt_2
0.3191871	8.883896	6.389618e-05	0.059189975	0.0069405437	0.011338508	28.150715	28.122429	tournament_test_2447	tournament_wt_2
0.3370581	9.541015	7.122755e-05	0.04004526	0.0074539175	0.011973341	28.150715	28.127186	tournament_test_2448	tournament_wt_2
0.32220164	9.006908	6.496906e-05	0.06090966	0.0070366473	0.011445593	28.150715	28.124397	tournament_test_2449	tournament_wt_2
0.3077566	8.547247	5.9485435e-05	0.048030883	0.0066775368	0.010932461	28.150715	28.125092	tournament_test_2450	tournament_wt_2
0.2916491	8.141195	5.3167343e-05	0.044560075	0.0063603087	0.0103602735	28.150715	28.129747	tournament_test_2451	tournament_wt_2
0.30640334	8.548954	5.888939e-05	0.049806237	0.0066788704	0.010884389	28.150715	28.132324	tournament_test_2452	tournament_wt_2
0.30307233	8.518221	5.77569e-05	0.037188888	0.00665486	0.010766062	28.150715	28.125675	tournament_test_2453	tournament_wt_2
0.32864466	9.35639	6.7949295e-05	0.036865532	0.00730968	0.011674469	28.150715	28.134031	tournament_test_2454	tournament_wt_2
0.2876025	7.9936757	5.209446e-05	0.045510292	0.006245059	0.010216526	28.150715	28.125296	tournament_test_2455	tournament_wt_2
0.29694945	8.301598	5.5730343e-05	0.04517412	0.0064856233	0.010548558	28.150715	28.12642	tournament_test_2456	tournament_wt_2
0.3173393	8.808693	6.330013e-05	0.060100526	0.006881791	0.011272868	28.150715	28.122585	tournament_test_2457	tournament_wt_2
0.32299602	9.074364	6.574392e-05	0.055400103	0.0070893466	0.011473812	28.150715	28.1285	tournament_test_2458	tournament_wt_2
0.31414565	8.784006	6.181002e-05	0.044858098	0.006862505	0.01115942	28.150715	28.126804	tournament_test_2459	tournament_wt_2
0.2722747	7.650757	4.61936e-05	0.04301414	0.005977154	0.009672035	28.150715	28.114109	tournament_test_2460	tournament_wt_2
0.2819583	7.8455315	4.9710274e-05	0.041352987	0.0061293216	0.010016027	28.150715	28.125246	tournament_test_2461	tournament_wt_2
0.26458514	7.408389	4.3690205e-05	0.03368455	0.005787804	0.009398879	28.150715	28.12201	tournament_test_2462	tournament_wt_2
0.25922602	7.260625	4.1902065e-05	0.037876755	0.005672363	0.009208506	28.150715	28.11501	tournament_test_2463	tournament_wt_2
0.27433118	7.7103205	4.7266483e-05	0.043720663	0.006023688	0.0097450875	28.150715	28.124796	tournament_test_2464	tournament_wt_2
0.26275474	7.407818	4.3272972e-05	0.037070334	0.0057873577	0.009333856	28.150715	28.121365	tournament_test_2465	tournament_wt_2
0.25576136	7.159563	4.0709972e-05	0.039360046	0.005593409	0.00908543	28.150715	28.110914	tournament_test_2466	tournament_wt_2
0.2755992	7.763999	4.762411e-05	0.04645568	0.0060656243	0.009790132	28.150715	28.133038	tournament_test_2467	tournament_wt_2
0.26403698	7.429532	4.3988228e-05	0.038444877	0.0058043217	0.0093794055	28.150715	28.131903	tournament_test_2468	tournament_wt_2
0.2812666	7.987657	4.9471855e-05	0.02851677	0.006240357	0.009991455	28.150715	28.120714	tournament_test_2469	tournament_wt_2
0.3147795	8.798895	6.1929226e-05	0.052019358	0.0068741366	0.011181936	28.150715	28.124882	tournament_test_2470	tournament_wt_2
0.28319627	8.066462	4.9948692e-05	0.030706406	0.006301923	0.010060003	28.150715	28.118462	tournament_test_2471	tournament_wt_2
0.3192036	8.914324	6.407499e-05	0.05175513	0.0069643157	0.011339094	28.150715	28.129261	tournament_test_2472	tournament_wt_2
0.3095216	8.681461	6.0081482e-05	0.04241079	0.0067823916	0.010995159	28.150715	28.124083	tournament_test_2473	tournament_wt_2
0.28282738	8.036553	4.9829483e-05	0.028312027	0.0062785572	0.010046898	28.150715	28.122923	tournament_test_2474	tournament_wt_2
0.29534513	8.430433	5.5015087e-05	0.028614223	0.006586276	0.010491568	28.150715	28.142159	tournament_test_2475	tournament_wt_2
0.2852916	8.101749	5.096197e-05	0.026718944	0.0063294917	0.010134436	28.150715	28.125278	tournament_test_2476	tournament_wt_2
0.29987216	8.559116	5.6266785e-05	0.03160876	0.0066868095	0.010652382	28.150715	28.124273	tournament_test_2477	tournament_wt_2
0.28789738	8.16869	5.185604e-05	0.027025849	0.0063817888	0.010227	28.150715	28.1259	tournament_test_2478	tournament_wt_2
0.29929045	8.46423	5.64456e-05	0.030281752	0.0066126795	0.010631718	28.150715	28.126295	tournament_test_2479	tournament_wt_2
0.3028275	8.438257	5.733967e-05	0.05208674	0.0065923883	0.010757364	28.150715	28.123545	tournament_test_2480	tournament_wt_2
0.31104335	8.744029	6.0379505e-05	0.0561139	0.0068312725	0.011049217	28.150715	28.115082	tournament_test_2481	tournament_wt_2
0.30635527	8.639518	5.877018e-05	0.041318968	0.0067496235	0.010882681	28.150715	28.11718	tournament_test_2482	tournament_wt_2
